Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-05-12T14:49:11.707,7,-0.0035834620644452806,-0.3341008392818542,FoVF,0.7175007994471251,0.7198025020808202,2457521.1186510623
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-06-17T20:23:36.036,1,0.006656214064860276,0.7749655892297619,FoVF,-0.5392734693975298,0.7191605246227775,2457557.3479003697
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-06-18T00:37:16.161,4,-5.009652191434255E-4,0.7648543399673687,FoVP,-0.5325896331902953,0.7226453674205308,2457557.524046476
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-06-18T02:23:50.341,7,-0.003460687383808009,0.7605736009795755,FoVF,-0.529759963292164,0.7241066528486829,2457557.598047838
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-07-05T06:46:37.115,4,-7.788534577707806E-4,-0.4000544973390763,FoVP,0.23909586168781682,0.7241829450588823,2457574.7794257677
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-07-05T08:33:11.330,4,0.0014000343638533744,-0.40477337838213623,FoVF,0.24153143862854085,0.7227005407829834,2457574.8534287554
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-22T08:58:33.617,1,0.005969126032375262,-2.122610602052189,FoVF,0.004498927987186015,0.7168605318802779,2457653.8708524834
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-22T13:12:13.850,1,0.003913280954637836,-2.135140035176793,FoVP,0.011409791347948757,0.7183360538350453,2457654.0470218454
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-22T14:58:48.123,3,0.0030759987895767373,-2.1404084781138266,FoVF,0.014327768705835233,0.7189358018014542,2457654.121033536
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-22T19:12:28.233,3,0.0011467561598386895,-2.152959595408973,FoVP,0.021307673201848863,0.7203148179734392,2457654.2972015417
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-22T20:59:02.457,4,3.6328944607747214E-4,-2.158236991242152,FoVF,0.024254316695194594,0.7208735800879872,2457654.3712126804
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-23T01:12:42.453,4,-0.0014363579914112776,-2.1708090162305687,FoVP,0.031301598325653136,0.7221539981131471,2457654.5473794155
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-23T02:59:16.630,6,-0.0021647477945420128,-2.176095017214606,FoVF,0.03427617282673264,0.7226709044000724,2457654.621390039
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-23T07:12:56.519,6,-0.003831788238054614,-2.188687070231537,FoVP,0.04138899575565656,0.7238506771288464,2457654.7975555933
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-23T08:59:30.653,7,-0.004503832195091431,-2.193981284774754,FoVF,0.04439069382285145,0.7243248781432052,2457654.8715657396
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-23T13:13:10.444,7,-0.006035237355219893,-2.2065923806476944,FoVP,0.051567050021509735,0.7254020110217236,2457655.047730204
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-28T07:17:25.493,7,-0.005684458738059439,-2.5489704360635663,FoVP,0.2567997042135666,0.7243995106679294,2457659.800951663
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-28T13:17:39.449,5,-0.003150090218290944,-2.5668834724290557,FoVP,0.2678754472446429,0.7226613337868425,2457660.0511280964
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-28T15:04:13.609,6,-0.0023470009278321563,-2.5721754674750077,FoVF,0.2711501203893986,0.7221149046792125,2457660.1251389952
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-28T19:17:53.570,4,-3.3661584776182224E-4,-2.584757399351618,FoVP,0.278939980709435,0.7207554293502946,2457660.3013065094
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-28T21:04:27.782,4,5.497166931611023E-4,-2.590036889722623,FoVF,0.28221028653575086,0.7201596865341726,2457660.375318031
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-29T01:18:07.873,2,0.002759457493985759,-2.6025873066121927,FoVP,0.28998785016342715,0.7186834508758522,2457660.5514870933
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-09-29T03:04:42.141,2,0.003730045081265979,-2.6078528130655045,FoVF,0.2932522002888157,0.7180389343892476,2457660.625499293
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-11-09T18:50:33.594,5,-0.002232181573996051,-1.8720613213104476,FoVP,-0.7050310388673018,0.7103326736479729,2457702.285575944
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-12-14T12:09:55.172,1,0.004406390405451223,2.644795736587129,FoVP,0.5656255775221956,0.7090223756203158,2457737.010322333
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-12-29T02:01:13.247,1,0.0054869200683532815,-2.668289660585134,FoVF,-0.3589038298711236,0.7118557236392272,2457751.5886560217
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2016-12-29T06:14:53.239,6,-0.003812702751715327,-2.658887359490728,FoVP,-0.3665566849759304,0.7062545117155756,2457751.764824662
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2017-04-01T22:06:30.255,6,-0.004333006151757564,0.3220075116647585,FoVP,0.4061477644783657,0.7068151691011669,2457845.42560666
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2017-04-01T23:53:04.493,5,-3.171693698513703E-4,0.3255850088054577,FoVF,0.4032542733522967,0.7091819776736064,2457845.499609249
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2017-04-18T11:57:27.026,1,0.0057163681115271,1.360785199652973,FoVF,-0.6014372354074159,0.7154778119266095,2457862.001456689
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2017-04-18T16:11:07.039,6,-0.005229239760414494,1.3671878924739567,FoVP,-0.6078720352859996,0.7113619607838646,2457862.1776004136
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2017-05-23T21:34:55.296,5,-0.002969275378527787,-0.4146100012138876,FoVP,0.706025715836455,0.7199796484335068,2457897.399483222
009,2.762979757764773,0.7055590227334224,10:33:13.699,+40:25:31.995,2017-05-23T23:21:29.504,3,0.002068473485894129,-0.41604967970230994,FoVF,0.7065264743498892,0.7192964858170661,2457897.473483919
