Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2015-02-22T21:06:40.359,2,0.00478039961705207,-1.6121337960541904,FoVF,0.5067422503121201,0.7017380692354278,2457076.377783109
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2015-06-23T13:07:49.117,7,-0.0069604662309271405,-2.682703052527041,FoVP,-0.6532499420738955,0.7266337513132489,2457197.046263672
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2015-07-25T12:47:30.329,2,0.0016397707837002135,1.755655904171699,FoVP,0.717992602111639,0.7278302977066594,2457229.0346013373
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2015-07-25T14:34:04.537,1,0.006845693260235342,1.755775471468605,FoVF,0.7172919883062665,0.7283865135276021,2457229.1086140876
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2015-08-18T02:29:33.408,6,-0.0016513845057980275,2.968855755852903,FoVF,-0.6026310359141587,0.7237688775699344,2457252.607199299
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2015-11-23T03:37:27.988,5,-0.0021294020401850266,-0.22013387319488312,FoVP,0.3020417218301251,0.7060017290750479,2457349.6557327635
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2015-11-23T05:24:02.204,4,0.0012538955794330231,-0.21578674437723006,FoVF,0.29820083027104116,0.7081612876748475,2457349.7297363826
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2015-12-04T15:43:51.387,4,-0.0011692103357939351,0.5699981820910329,FoVP,-0.46017581853065237,0.7063232130981373,2457361.1595542803
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2015-12-04T17:30:25.639,7,-0.004935407213113141,0.5740482417923721,FoVF,-0.464084797363239,0.7043231378717323,2457361.2335574315
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-01-11T04:35:11.567,6,-0.0016118932463439976,-1.2614558376396139,FoVF,0.7030257574764075,0.6995216524905443,2457398.6924950215
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-02-12T02:25:08.690,3,0.0014437428714049393,-0.1339306756193486,FoVP,-0.598760727588064,0.7065313113960794,2457430.5997094675
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-02-12T04:11:42.892,6,-0.0025289252215124004,-0.1377558122956544,FoVF,-0.596489939452339,0.7079929494596016,2457430.673711169
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-03-04T14:30:11.997,5,-0.002024762406035119,-1.6342749377283903,FoVP,0.3738960382432496,0.707293099556764,2457452.1018716344
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-03-04T16:16:46.197,4,8.259654516702946E-4,-1.6389344973077407,FoVF,0.37607654389791784,0.7055849576372799,2457452.1758746784
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-11T04:20:08.722,1,0.005546445023425199,-2.692229114851237,FoVF,-0.057842474377598686,0.7152418605004723,2457519.6775134276
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-11T08:33:48.933,1,0.003466851342465856,-2.7045899979522297,FoVP,-0.051698543061127915,0.7168024676429754,2457519.8536791625
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-11T10:20:23.197,3,0.0026129221597617678,-2.7097859694649906,FoVF,-0.0491062125277079,0.7174436231255593,2457519.927689328
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-11T14:34:03.286,3,6.278151576584075E-4,-2.7221607413691835,FoVP,-0.042909367062021204,0.7189348623643688,2457520.103853696
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-11T16:20:37.499,5,-1.860599714782864E-4,-2.7273624741356333,FoVF,-0.04029494166759616,0.7195465685993777,2457520.177863301
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-11T20:34:17.471,5,-0.0020749674945593623,-2.7397507703805126,FoVP,-0.034045854138676945,0.7209669831703728,2457520.3540263646
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-11T22:20:51.636,6,-0.0028480643669675718,-2.7449581011218953,FoVF,-0.03140963683069904,0.7215486300867608,2457520.4280354353
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-12T02:34:31.496,6,-0.004639037857919623,-2.7573595085416622,FoVP,-0.025109077660078243,0.7228967733521489,2457520.604197261
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-12T08:34:45.370,7,-0.007061907450835191,-2.7749863088530673,FoVP,-0.016100251815991017,0.7247221943958175,2457520.854366479
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-19T08:40:51.718,7,-0.006880905246521828,3.0124080961785795,FoVP,0.2562914635811985,0.7267994142936681,2457527.8588778996
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-19T14:41:05.617,6,-0.004056918260956178,2.9948960098224657,FoVP,0.26629716638139717,0.7249820774654542,2457528.1090494795
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-19T16:27:39.762,6,-0.003179366025142259,2.989722646583211,FoVF,0.26925438306572236,0.7244193501499915,2457528.1830589715
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-19T20:41:19.693,4,-0.0010126045847622532,2.9774227173066428,FoVP,0.27628745872931365,0.7230340526975076,2457528.3592231777
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-19T22:27:53.893,5,-6.94119714077006E-5,2.9722614304450135,FoVF,0.2792394808342005,0.7224328780606314,2457528.433233324
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-20T02:41:33.959,2,0.0022544272101558288,2.9599913650348366,FoVP,0.2862590491299961,0.7209565004468544,2457528.6093991385
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-20T04:28:08.217,3,0.003263958941164314,2.9548430990291075,FoVF,0.28920492376910734,0.7203172555504913,2457528.683409982
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-05-20T10:28:22.747,1,0.006823077559393916,2.93747089034971,FoVF,0.29914756928057906,0.7180738724487425,2457528.9335890887
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-07-04T02:17:51.650,2,0.002317242354427038,-2.762996991557954,FoVP,-0.7067500600307592,0.722941296058464,2457573.595757051
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-07-04T04:04:25.859,6,-0.0025565032984278114,-2.764802434184909,FoVF,-0.7061234113794708,0.7237890239288197,2457573.669769708
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-08-27T13:46:32.668,2,0.0020516920492768924,2.7506515469894635,FoVP,-0.5050725753719117,0.7214225426886941,2457628.077993756
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-08-27T15:33:06.879,6,-0.0024104393646828147,2.7534447860091507,FoVF,-0.5075601421862732,0.7191045284831733,2457628.152005258
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-12-01T10:35:57.530,5,-0.003404503012674843,-0.5236423454152965,FoVP,0.436276562538529,0.7053992436336416,2457723.945892335
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-12-01T12:22:31.754,4,9.183362395301087E-4,-0.5201992745523517,FoVF,0.4332707499395048,0.7078077798512573,2457724.0198953473
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-12-17T10:39:31.369,1,0.004865667020791552,0.49790210026291215,FoVP,-0.5888274311273831,0.7096784551143666,2457739.9473430268
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2016-12-17T12:26:05.556,5,7.466635052279224E-6,0.5005819458469118,FoVF,-0.591618140644822,0.7078210576899759,2457740.021344614
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-01-20T23:43:32.736,7,-0.0036705972622429837,-1.3745774106283535,FoVF,0.7026287583146056,0.7011419519331018,2457774.4891404635
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-02-27T12:38:42.215,3,0.003118566025563997,-0.5000682020531405,FoVF,-0.4444596319804521,0.7084201542559786,2457812.0247573317
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-02-27T16:52:22.247,5,-0.002427302475947868,-0.5118656426484468,FoVP,-0.4374266999385733,0.7114610013404046,2457812.2009048867
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-02-27T18:38:56.396,7,-0.004711800936890771,-0.5168426993729812,FoVF,-0.4344568696582858,0.7127255069253625,2457812.2749069417
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-03-14T17:02:09.502,5,-0.0025115403691360733,-1.595145895993064,FoVP,0.19542691544001892,0.7106690498561359,2457827.2069496457
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-03-14T18:48:43.682,5,-7.873380769235924E-4,-1.600299087545394,FoVF,0.19791406846720436,0.7094912867612133,2457827.28095328
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-03-14T23:02:23.756,1,0.0033609899476862806,-1.6125494076567195,FoVP,0.2037963004820443,0.7066592001407932,2457827.457104233
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-03-15T00:48:58.041,2,0.005122186951205626,-1.617689418847508,FoVF,0.20625170895360512,0.7054575160463775,2457827.531109096
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-05-20T06:50:55.900,2,0.004837226253694456,-2.552627533123038,FoVF,-0.29278715659304944,0.7155034711935587,2457893.7825830034
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-05-20T11:04:36.007,4,-3.7602656460168757E-4,-2.5639750123843497,FoVP,-0.2873449231686629,0.7189750399241092,2457893.958749295
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-05-20T12:51:10.192,6,-0.002549711674244718,-2.5687494981911674,FoVF,-0.28504255985937244,0.7204243421526718,2457894.032759295
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-06-08T17:14:04.902,4,-0.0017666252186309484,2.4085684404265884,FoVP,0.5338909243525816,0.7236380766566933,2457913.2163567734
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-06-08T19:00:39.107,4,0.0012035324168491808,2.4042830044890433,FoVF,0.5365412340560817,0.7222182155501203,2457913.2903683553
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-07-15T16:49:53.022,1,0.003402040205590215,-2.8663527619829976,FoVP,-0.7246059936970434,0.7216277611153971,2457950.2022192744
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-07-15T18:36:27.233,6,-0.0017223198345513746,-2.8672375700333395,FoVF,-0.7245247407410104,0.721733056610932,2457950.276232116
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-08-22T22:04:01.843,1,0.004420576783567323,1.5568235709727247,FoVP,0.5475435575457008,0.7239479272275625,2457988.4231851916
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-09-06T16:09:50.394,4,-0.0013552692485923896,2.4863537767457715,FoVP,-0.3878507455608723,0.7146002745710268,2458003.1780687645
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-12-11T07:00:06.382,3,5.631998486400973E-4,-0.7635593732981286,FoVP,0.5402860439328524,0.7074159020564116,2458098.7954242933
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-12-11T08:46:40.565,1,0.005485098924345054,-0.7610137503370115,FoVF,0.5380299049217454,0.7096687724442036,2458098.869426191
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-12-31T06:58:09.526,2,0.001710653865231122,0.40098034960019774,FoVP,-0.6723279601337564,0.7092223446211586,2458118.7926267744
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2017-12-31T08:44:43.739,7,-0.0037487969950670227,0.40201277125676904,FoVF,-0.6737999427811578,0.7081110723535324,2458118.86662813
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2018-02-01T00:28:48.900,2,0.0016027105291451394,-1.471448390086087,FoVP,0.6715806226815745,0.7030469938363828,2458150.5197328147
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2018-02-01T02:15:23.142,1,0.006622875985995093,-1.473777627151264,FoVF,0.67247495024071,0.7018887472976199,2458150.593734558
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2018-05-31T08:01:19.633,1,0.006840338775804055,-2.5570712255113053,FoVF,-0.4461534924637528,0.7155475686042996,2458269.831996354
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2018-05-31T12:14:59.759,4,-6.089083394003154E-4,-2.5670347280455474,FoVP,-0.4414914803040841,0.7197710694316001,2458270.008164793
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2018-05-31T14:01:33.937,7,-0.003723958500020124,-2.5712310481519927,FoVF,-0.43951951027635594,0.7215417135013171,2458270.082175514
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2018-06-25T06:17:24.438,4,-0.0010289313761692185,2.109631393774316,FoVP,0.6586600264405312,0.7215620159540671,2458294.761430079
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2018-06-25T08:03:58.659,3,0.003217537503021815,2.1066302136019983,FoVF,0.6604192811380152,0.720335495797402,2458294.8354426166
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2018-07-27T05:58:35.791,5,-0.002609960371118215,-2.99002751626363,FoVP,-0.7109733018320152,0.7191773380818979,2458326.7508142674
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2018-09-06T11:00:17.282,6,-0.004516497991813357,1.4980229767930682,FoVP,0.38800531728785836,0.7150632456721168,2458367.9630798707
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2018-09-06T12:46:51.538,6,-0.0015793748254747067,1.5024200277718418,FoVF,0.3837528076964733,0.7167842017415577,2458368.0370912342
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2018-09-15T23:06:59.803,3,8.981549660494981E-4,2.1439003422075285,FoVP,-0.2335108702942442,0.7120404797384695,2458377.4681754266
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2018-09-16T00:53:34.020,6,-0.0018024653355709227,2.14847665031594,FoVF,-0.23762320690332997,0.7101628607864444,2458377.542185567
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2018-12-21T08:04:02.440,7,-0.006228872784015205,-0.9638325657235493,FoVP,0.6241840626419725,0.7050192037563213,2458473.8391459957
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2018-12-21T09:50:36.669,5,-9.048447002475175E-4,-0.9622598175849055,FoVF,0.6226415189189715,0.7068114462616315,2458473.9131479035
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2019-01-14T03:41:30.204,1,0.005837204203858937,0.2722328494541849,FoVF,-0.7045535459385723,0.7098774945145043,2458497.6549790953
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2019-02-12T01:38:35.988,2,0.0022074438832165246,-1.5500394969262241,FoVP,0.607802963764542,0.7061072354420211,2458526.5673864777
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2019-02-12T03:25:10.247,1,0.006686667227593764,-1.553256387803606,FoVF,0.6091965148594305,0.7044480306236885,2458526.6413888293
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2019-06-12T01:25:44.702,4,-0.001731079905878378,-2.6125784524017144,FoVP,-0.55758144343886,0.7214420500383534,2458646.5579609494
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2019-07-10T19:17:40.454,3,0.0012342275488458276,1.9058151685437092,FoVP,0.7143999567080078,0.7195865958777509,2458675.3044272354
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2019-07-10T21:04:14.683,1,0.006217348218068589,1.904335198055112,FoVF,0.7149878031318652,0.7191422702274826,2458675.3784402395
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2019-07-17T14:50:33.713,3,0.0013331822168035946,-2.8805947817949042,FoVP,-0.7199709487215412,0.7198826026003609,2458682.1194625692
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2019-07-17T16:37:07.932,1,0.006477998623374773,-2.8813580683962887,FoVF,-0.7199849652041845,0.7198816837859237,2458682.1934755114
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2019-08-16T22:02:01.674,3,0.0012437166714084399,1.5894534881895324,FoVP,0.6018922230784766,0.7194697259558723,2458712.421361197
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2019-08-16T23:48:35.875,6,-0.0029655759710968984,1.5863331510551275,FoVF,0.6032488008142567,0.7178471723303844,2458712.4953732123
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2019-12-13T20:01:21.393,5,-0.0030867267638908648,0.5292567901409545,FoVP,-0.5621015121067936,0.7067238939979709,2458831.3378209965
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2019-12-13T21:47:55.589,4,0.0010852327800888195,0.5256058430304604,FoVF,-0.5604652298720294,0.7085421743611088,2458831.4118229216
009,0.0805159880745957,0.7683774804032092,00:18:27.174,+44:01:29.232,2020-01-10T03:03:35.645,6,-0.005213797572655421,-1.248826991295732,FoVP,0.7049625570903452,0.7066596465430698,2458858.6289897556
