Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2015-11-01T21:38:04.070,5,-4.486839445822654E-4,-1.9037634400592285,FoVF,0.14772486175231458,0.7106967586643541,2457328.4064645004
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2015-11-02T01:51:44.056,2,0.0019645170761362764,-1.8910057331207695,FoVP,0.14168759379472834,0.71234870786285,2457328.582618871
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2015-11-02T03:38:18.220,3,0.0029591992361668725,-1.8856420476346911,FoVF,0.1391426851772999,0.7130298500459563,2457328.656624179
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2015-11-02T09:38:32.162,1,0.0062371533684426345,-1.8674942700465946,FoVF,0.13050293377694727,0.7152752676797168,2457328.906781364
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2015-11-13T03:47:21.593,2,0.003835929273196799,-1.0768140001473874,FoVF,-0.274494346177936,0.7115290920505295,2457339.662659
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2015-11-13T08:01:01.504,3,0.0010786983814975366,-1.0640523934583337,FoVP,-0.2811516507253939,0.7096947323321225,2457339.8388101636
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2015-11-13T09:47:35.705,5,-1.0972386896397205E-4,-1.0586972404058952,FoVF,-0.2839434199009771,0.7089076530482774,2457339.912814911
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2015-11-13T14:01:15.792,5,-0.0030104161870712393,-1.0459658023691603,FoVP,-0.2905761451021871,0.70699535677834,2457340.0889680637
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2015-11-13T15:47:50.068,7,-0.004259377859295962,-1.0406236952520218,FoVF,-0.29335732321561114,0.7061757492915955,2457340.162973666
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2015-12-27T19:36:54.011,6,-0.004897940206261654,-1.4480563234255235,FoVP,0.6554864970864984,0.7030330198257845,2457384.319787064
