parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
param_1,3.0853921884360243,0.0012855389485268336,0.00016126847018621792,66.48993747208779,68.82504903693734,1.0248807803511804,
param_2,0.092460092998694,0.0625076209698751,0.016135196541312798,14.329473642104166,28.088018399619894,1.034106449632228,
param_3,-3.6830952747977035,0.10236091172249588,0.022282046416601812,12.073921968837093,23.118221173723224,1.0780497812159922,
param_4,-1.3101532230554611,0.41835251194208767,0.024285736858429875,246.0988797256493,39.47918399430071,1.003174112596599,
param_5,0.8250507641094459,0.08549070643327826,0.011876904643917283,31.090716329493475,22.057341469203337,1.0217501487897305,
param_6,-0.7731389045802323,1.1232339736240033,0.06583605881493605,76.52351804977089,21.589214887565397,1.061886761502802,
param_7,-1.0834353185931904,1.1883499705285288,0.06821589960456192,149.37483045455218,27.48805237540181,1.0842712125533345,
param_8,-1.9307710998364234,0.0007940628016938484,2.542768810834242e-5,979.4940640922904,843.7706308420825,1.0013216936420346,
