solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1636148068921376768,Gaia DR3 2832463659640297472,2832463659640297472,899746545,2016.0,346.87016480276117,0.037015878,21.134030591019936,0.039597515,24.461951706516086,0.045453273,538.178,119.28691,108.28364808923558,0.05632681,-50.04016524335864,0.059085667,0.19139254,0.05161301,0.36619973,-0.17912728,0.09138351,-0.18010774,0.21857207,-0.051811423,0.0713224,0.10870217,196,196,194,2,8.645312,3108.7239,0.30739814,122.099396,31,true,1.6639738,,,,,,,,22,14,0.08448526,28,3,8,0.043537024,50.768425,0,0,1.4741439,,,,,,,,,false,242,8.140487188266137E7,81107.93,1003.6611,5.910741,27,5.228946990184461E7,200878.58,260.30386,6.0425067,27,4.362118056524948E7,107360.41,406.30603,5.648652,1.178193,0,0,0,0,0,0.39385462,0.13176584,0.26208878,-10.412238,0.22707531,1,19,0,13,706.82434,5.061056,6.0976135E-9,894.01526,2.4992857,8000.0,5.0,0.0,555,39.01871,2.8012843,15,5.5472045,0.006087823,19,,VARIABLE,92.76460796149249,-35.57553934653557,356.78794131699766,24.52433819754619,false,false,0,false,false,false,true,false,true,true,false,1.020637E-11,5.09803E-11,1.0004055E-6,7266.412,7263.752,7269.197,4.066,4.0583,4.0702,-1.5616,-1.6849,-1.4998,40.84,40.7632,40.9211,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,MARCS
