# Gaia DR4 pre-release epoch astrometry for HD 114762 (Gaia DR3 source_id 3937211745905473024).
#
# Copyright (c) European Space Agency / Gaia DPAC.
# Source data: gaia-dr4-prerelease-epoch-astrometry_2026-06-26.zip
#   https://www.cosmos.esa.int/web/gaia/dr4-prerelease
# Data license: https://www.cosmos.esa.int/web/gaia-users/license
# Please acknowledge and cite Gaia as described at
#   https://gea.esac.esa.int/archive/documentation/GDR3/Miscellaneous/sec_credit_and_citation_instructions/
#
# Derived from the official VOTABLE by flattening the per-transit array-valued
# columns (10 CCD observations per transit: SM, AF1..AF9) into one row per CCD
# observation. See the "Where these files came from" section of
# docs/src/gaia-dr4-prerelease.md for the exact conversion.
#
# Conversions applied to the raw VOTABLE:
#   epoch          : obs_time_tcb [ns since JD 2455197.5, TCB] -> MJD
#   scan_pos_angle : left in DEGREES, exactly as published (unit="deg")
#   parallax_factor_al : per-transit scalar, broadcast to each CCD of the transit
#   outlier_flag   : 0 where used_by_agis_al is true, else 1
# No angle unit conversion is applied: every angle in this file is in degrees.
# Rows where any required quantity was masked in the VOTABLE were dropped (21 of 900).
#
# 879 CCD observations over 90 transits; 558 flagged used_by_agis_al.
# Reference point for centroid_pos_al: ra0 = 198.079292276 deg, dec0 = 17.517123800 deg.
# Gaia DR3 G = 7.15.
#
source_id,transit_id,epoch,scan_pos_angle,parallax_factor_al,centroid_pos_al,centroid_pos_error_al,ipd_error_al,used_by_agis_al,outlier_flag
3937211745905473024,16186599144219960,56886.570118519,24.346476128,-0.28512794,683.532619485,0.23937294,0.12371228,false,1
3937211745905473024,16186599146710329,56886.570118519,24.346476128,-0.28512794,683.602135463,0.23924139,0.12345751,false,1
3937211745905473024,16186599144219960,56886.570174765,24.346449168,-0.28512794,683.715415922,0.22108482,0.11906348,false,1
3937211745905473024,16186599146710329,56886.570174765,24.346449168,-0.28512794,683.796516414,0.22089453,0.11870972,false,1
3937211745905473024,16186599144219960,56886.570231026,24.346422164,-0.28512794,683.864104945,0.22390166,0.11084214,false,1
3937211745905473024,16186599146710329,56886.570231026,24.346422164,-0.28512794,683.916832502,0.22368227,0.11039823,false,1
3937211745905473024,16186599144219960,56886.570287271,24.346395152,-0.28512794,683.683348963,0.21372558,0.098085746,false,1
3937211745905473024,16186599146710329,56886.570287271,24.346395152,-0.28512794,683.744950468,0.21359289,0.09779625,false,1
3937211745905473024,16186599144219960,56886.570343525,24.346368146,-0.28512794,683.723372613,0.22002131,0.10156643,false,1
3937211745905473024,16186599146710329,56886.570343525,24.346368146,-0.28512794,683.824950423,0.21981837,0.10112599,false,1
3937211745905473024,16186599144219960,56886.570399771,24.346341175,-0.28512794,683.542555474,0.20770402,0.102630146,false,1
3937211745905473024,16186599146710329,56886.570399771,24.346341175,-0.28512794,683.601340851,0.2075324,0.102282345,false,1
3937211745905473024,16186599144219960,56886.570455986,24.346314272,-0.28512794,683.667787392,0.23132004,0.11264958,false,1
3937211745905473024,16186599146710329,56886.570455986,24.346314272,-0.28512794,683.735283886,0.23113291,0.112264775,false,1
3937211745905473024,16196339955151953,56886.746023392,24.279525700,-0.28511664,707.636243746,0.14308406,0.14309321,false,1
3937211745905473024,16196339955151953,56886.746163615,24.279487695,-0.28511664,681.657983470,0.1982237,0.12436214,false,1
3937211745905473024,16196339955151953,56886.746219817,24.279472207,-0.28511664,681.816519867,0.1739556,0.11923851,false,1
3937211745905473024,16196339955151953,56886.746276066,24.279456607,-0.28511664,682.339982272,0.17604557,0.11445042,false,1
3937211745905473024,16196339955151953,56886.746332315,24.279440954,-0.28511664,681.753240604,0.16134042,0.10265874,false,1
3937211745905473024,16196339955151953,56886.746388565,24.279425293,-0.28511664,681.653048202,0.16111186,0.10150418,false,1
3937211745905473024,16196339955151953,56886.746444810,24.279409671,-0.28511664,682.072262499,0.16664723,0.09784632,false,1
3937211745905473024,16196339955151953,56886.746501060,24.279394133,-0.28511664,681.510297613,0.17571883,0.097288266,false,1
3937211745905473024,16196339955151953,56886.746557313,24.279378694,-0.28511664,681.965261284,0.17933029,0.10538058,false,1
3937211745905473024,16196339955151953,56886.746613526,24.279363349,-0.28511664,681.521057478,0.21358913,0.09589406,false,1
3937211745905473024,16200432253323021,56886.820086719,24.252063617,-0.28512064,669.914305819,0.18169841,0.18171024,false,1
3937211745905473024,16200432253323021,56886.820170756,24.252023563,-0.28512064,680.958455159,0.23879988,0.13344555,false,1
3937211745905473024,16200432253323021,56886.820226959,24.251996780,-0.28512064,681.048230313,0.22307155,0.12101967,false,1
3937211745905473024,16200432253323021,56886.820283210,24.251969970,-0.28512064,680.799161840,0.21676078,0.120579064,false,1
3937211745905473024,16200432253323021,56886.820339461,24.251943152,-0.28512064,681.023481733,0.22130878,0.110467404,false,1
3937211745905473024,16200432253323021,56886.820395715,24.251916319,-0.28512064,681.119832315,0.21092017,0.09991941,false,1
3937211745905473024,16200432253323021,56886.820451964,24.251889469,-0.28512064,681.297832593,0.20745952,0.10604654,false,1
3937211745905473024,16200432253323021,56886.820508221,24.251862587,-0.28512064,681.146013469,0.20431992,0.10066332,false,1
3937211745905473024,16200432253323021,56886.820564472,24.251835672,-0.28512064,681.039196680,0.21577874,0.10848384,false,1
3937211745905473024,16210173073692202,56886.996188235,24.184800826,-0.2851096,660.352331002,0.103256986,0.103264615,false,1
3937211745905473024,16210173069891115,56886.996188237,24.184800825,-0.2851096,671.479944709,0.15314284,0.15315416,false,1
3937211745905473024,16210173069891115,56886.996328466,24.184761501,-0.2851096,678.978986044,0.20596895,0.101616934,false,1
3937211745905473024,16210173073692202,56886.996328466,24.184761501,-0.2851096,679.031502447,0.20623054,0.1021462,false,1
3937211745905473024,16210173069891115,56886.996384665,24.184745642,-0.2851096,679.296308171,0.18814728,0.10876943,false,1
3937211745905473024,16210173073692202,56886.996384665,24.184745642,-0.2851096,679.349559283,0.18847094,0.10932844,false,1
3937211745905473024,16210173073692202,56886.996440916,24.184729738,-0.2851096,677.719286925,0.1980445,0.12101152,false,1
3937211745905473024,16210173069891115,56886.996440917,24.184729738,-0.2851096,679.130943591,0.18609823,0.10026984,false,1
3937211745905473024,16210173069891115,56886.996497165,24.184713823,-0.2851096,679.148966629,0.18235165,0.10747669,false,1
3937211745905473024,16210173073692202,56886.996497165,24.184713823,-0.2851096,679.171991308,0.18289977,0.10840421,false,1
3937211745905473024,16210173069891115,56886.996553415,24.184697910,-0.2851096,678.963121354,0.16680567,0.1058227,false,1
3937211745905473024,16210173073692202,56886.996553415,24.184697910,-0.2851096,678.997297814,0.1669195,0.106002055,false,1
3937211745905473024,16210173069891115,56886.996609661,24.184682013,-0.2851096,678.814470895,0.17621654,0.11138375,false,1
3937211745905473024,16210173073692202,56886.996609661,24.184682013,-0.2851096,678.696980688,0.18819076,0.12950087,false,1
3937211745905473024,16210173069891115,56886.996665910,24.184666140,-0.2851096,679.162251920,0.18550755,0.105505385,false,1
3937211745905473024,16210173073692202,56886.996665910,24.184666140,-0.2851096,679.161017494,0.18604805,0.106452994,false,1
3937211745905473024,16210173069891115,56886.996722156,24.184650305,-0.2851096,678.827640839,0.1873612,0.09479605,false,1
3937211745905473024,16210173073692202,56886.996722157,24.184650305,-0.2851096,678.985147078,0.18770476,0.0954734,false,1
3937211745905473024,16210173069891115,56886.996778369,24.184634526,-0.2851096,678.977847034,0.22598803,0.104610756,false,1
3937211745905473024,16210173073692202,56886.996778369,24.184634526,-0.2851096,679.325040693,0.2277811,0.10843051,false,1
3937211745905473024,16214265370546435,56887.070251603,24.157211793,-0.28511328,718.766260902,206248500.0,206264800.0,false,1
3937211745905473024,16214265370546435,56887.070335645,24.157171670,-0.28511328,678.104696557,0.21615681,0.10904762,false,1
3937211745905473024,16214265370546435,56887.070391847,24.157144866,-0.28511328,678.332746916,0.19864026,0.115397766,false,1
3937211745905473024,16214265370546435,56887.070448102,24.157118038,-0.28511328,678.242679643,0.20823,0.10393129,false,1
3937211745905473024,16214265370546435,56887.070504353,24.157091205,-0.28511328,678.130702392,0.21253556,0.10453865,false,1
3937211745905473024,16214265370546435,56887.070560608,24.157064360,-0.28511328,678.218912354,0.21918032,0.10348078,false,1
3937211745905473024,16214265370546435,56887.070616857,24.157037505,-0.28511328,678.129524971,0.2030371,0.10975051,false,1
3937211745905473024,16214265370546435,56887.070673107,24.157010640,-0.28511328,678.046614019,0.21402416,0.10945403,false,1
3937211745905473024,16214265370546435,56887.070729359,24.156983760,-0.28511328,678.228383326,0.22803412,0.10341022,false,1
3937211745905473024,16214265370546435,56887.070785576,24.156956884,-0.28511328,678.412574446,0.24375269,0.11430263,false,1
3937211745905473024,24802890040890569,57042.391100992,154.180526313,0.62862575,638.959927241,0.11275874,0.11274921,false,1
3937211745905473024,24802890040890569,57042.391241226,154.180792213,0.62862575,636.280016379,0.20963639,0.112030946,true,0
3937211745905473024,24802890040890569,57042.391297427,154.180898941,0.62862575,636.366834228,0.21290652,0.10205148,true,0
3937211745905473024,24802890040890569,57042.391353679,154.181005865,0.62862575,636.651541503,0.15680456,0.089027844,true,0
3937211745905473024,24802890040890569,57042.391409926,154.181112853,0.62862575,636.430982262,0.13624343,0.08245677,true,0
3937211745905473024,24802890040890569,57042.391466171,154.181219890,0.62862575,636.445842172,0.121195674,0.08632449,true,0
3937211745905473024,24802890040890569,57042.391522422,154.181326965,0.62862575,636.452920496,0.13011369,0.082756765,true,0
3937211745905473024,24802890040890569,57042.391578672,154.181434047,0.62862575,636.850110838,0.12804824,0.08696331,true,0
3937211745905473024,24802890040890569,57042.391634920,154.181541109,0.62862575,636.558246533,0.12673087,0.08891298,true,0
3937211745905473024,24802890040890569,57042.391691130,154.181648089,0.62862575,636.591095681,0.12769827,0.0877865,true,0
3937211745905473024,24806982339047820,57042.465164320,154.319155649,0.62627935,640.511476226,0.12615336,0.1261426,false,1
3937211745905473024,24806982339047820,57042.465248359,154.319307149,0.62627935,633.317757498,0.19575462,0.09383953,true,0
3937211745905473024,24806982339047820,57042.465304564,154.319408577,0.62627935,633.445490869,0.18244287,0.091470435,true,0
3937211745905473024,24806982339047820,57042.465360818,154.319510142,0.62627935,633.512316025,0.146632,0.09627866,true,0
3937211745905473024,24806982339047820,57042.465417070,154.319611723,0.62627935,633.312882375,0.1349594,0.08622978,true,0
3937211745905473024,24806982339047820,57042.465473323,154.319713291,0.62627935,633.210617553,0.13266473,0.08304173,true,0
3937211745905473024,24806982339047820,57042.465529573,154.319814808,0.62627935,633.329519891,0.1394877,0.08280403,true,0
3937211745905473024,24806982339047820,57042.465585827,154.319916257,0.62627935,633.305730589,0.14860018,0.083376214,true,0
3937211745905473024,24806982339047820,57042.465642082,154.320017632,0.62627935,627.699480628,0.14357165,0.09445636,true,0
3937211745905473024,24806982339047820,57042.465698300,154.320118887,0.62627935,633.197273816,0.1448351,0.08301051,true,0
3937211745905473024,25770673211715860,57059.892967033,-141.938631031,-0.42005676,-870.324520736,0.11240864,0.11240029,false,1
3937211745905473024,25770673211715860,57059.893107261,-141.938232191,-0.42005676,-872.640750153,0.14184032,0.09842972,true,0
3937211745905473024,25770673211715860,57059.893163463,-141.938072443,-0.42005676,-872.526900053,0.13238148,0.09298514,true,0
3937211745905473024,25770673211715860,57059.893219714,-141.937912614,-0.42005676,-872.574127198,0.12991373,0.09837319,true,0
3937211745905473024,25770673211715860,57059.893275962,-141.937752848,-0.42005676,-872.682674588,0.12362328,0.08202964,true,0
3937211745905473024,25770673211715860,57059.893332211,-141.937593136,-0.42005676,-872.347044681,0.115332894,0.08228791,true,0
3937211745905473024,25770673211715860,57059.893388457,-141.937433485,-0.42005676,-872.663177387,0.12657052,0.08316808,true,0
3937211745905473024,25770673211715860,57059.893444707,-141.937273869,-0.42005676,-872.290308861,0.12821265,0.082675405,true,0
3937211745905473024,25770673211715860,57059.893500958,-141.937114291,-0.42005676,-872.646420818,0.12260133,0.09132749,true,0
3937211745905473024,25770673211715860,57059.893557172,-141.936954851,-0.42005676,-872.240175558,0.12710682,0.08035938,true,0
3937211745905473024,25774765523006216,57059.967030596,-141.733228492,-0.4227789,-876.711917354,0.106671944,0.10666502,false,1
3937211745905473024,25774765523006216,57059.967114632,-141.733003770,-0.4227789,-876.407673379,0.16110185,0.12411871,true,0
3937211745905473024,25774765523006216,57059.967170837,-141.732853518,-0.4227789,-876.475894534,0.14741828,0.113048345,true,0
3937211745905473024,25774765523006216,57059.967227091,-141.732703168,-0.4227789,-876.480755973,0.15969346,0.099508375,true,0
3937211745905473024,25774765523006216,57059.967283342,-141.732552858,-0.4227789,-876.531153383,0.149534,0.092173465,true,0
3937211745905473024,25774765523006216,57059.967339594,-141.732402578,-0.4227789,-876.618694497,0.1376052,0.08275163,true,0
3937211745905473024,25774765523006216,57059.967395845,-141.732252330,-0.4227789,-876.296435631,0.14159493,0.08563775,true,0
3937211745905473024,25774765523006216,57059.967452097,-141.732102101,-0.4227789,-876.429405714,0.14702654,0.094019674,true,0
3937211745905473024,25774765523006216,57059.967508349,-141.731951889,-0.4227789,-876.399277655,0.14466816,0.095922895,true,0
3937211745905473024,25774765523006216,57059.967564565,-141.731801786,-0.4227789,-876.700079413,0.16829753,0.09605785,true,0
3937211745905473024,31060936308474318,57155.564738594,30.865479759,0.2121155,641.454982900,0.1560139,0.1560235,false,1
3937211745905473024,31060936308474318,57155.564822634,30.865766587,0.2121155,643.778558742,0.1648973,0.11932437,true,0
3937211745905473024,31060936308474318,57155.564878838,30.865958440,0.2121155,643.808245118,0.15843646,0.10293577,true,0
3937211745905473024,31060936308474318,57155.564935090,30.866150493,0.2121155,643.737633583,0.14846677,0.10939441,true,0
3937211745905473024,31060936308474318,57155.564991342,30.866342567,0.2121155,643.664480046,0.13490331,0.09923912,true,0
3937211745905473024,31060936308474318,57155.565047596,30.866534647,0.2121155,643.785160782,0.13195704,0.0947568,true,0
3937211745905473024,31060936308474318,57155.565103846,30.866726698,0.2121155,643.689911691,0.14304924,0.10014103,true,0
3937211745905473024,31060936308474318,57155.565160103,30.866918737,0.2121155,643.840237198,0.14678365,0.10340148,true,0
3937211745905473024,31060936308474318,57155.565216353,30.867110703,0.2121155,643.875544364,0.14362478,0.10615403,true,0
