# Gaia DR4 pre-release epoch astrometry for Gaia-4 (Gaia DR3 source_id 1457486023639239296).
#
# Copyright (c) European Space Agency / Gaia DPAC.
# Source data: gaia-dr4-prerelease-epoch-astrometry_2026-06-26.zip
#   https://www.cosmos.esa.int/web/gaia/dr4-prerelease
# Data license: https://www.cosmos.esa.int/web/gaia-users/license
# Please acknowledge and cite Gaia as described at
#   https://gea.esac.esa.int/archive/documentation/GDR3/Miscellaneous/sec_credit_and_citation_instructions/
#
# Derived from the official VOTABLE by flattening the per-transit array-valued
# columns (10 CCD observations per transit: SM, AF1..AF9) into one row per CCD
# observation. See the "Where these files came from" section of
# docs/src/gaia-dr4-prerelease.md for the exact conversion.
#
# Conversions applied to the raw VOTABLE:
#   epoch          : obs_time_tcb [ns since JD 2455197.5, TCB] -> MJD
#   scan_pos_angle : left in DEGREES, exactly as published (unit="deg")
#   parallax_factor_al : per-transit scalar, broadcast to each CCD of the transit
#   outlier_flag   : 0 where used_by_agis_al is true, else 1
# No angle unit conversion is applied: every angle in this file is in degrees.
# Rows where any required quantity was masked in the VOTABLE were dropped (73 of 1150).
#
# 1077 CCD observations over 115 transits; 824 flagged used_by_agis_al.
# Reference point for centroid_pos_al: ra0 = 209.506326888 deg, dec0 = 31.695499700 deg.
# Gaia DR3 G = 11.91.
#
source_id,transit_id,epoch,scan_pos_angle,parallax_factor_al,centroid_pos_al,centroid_pos_error_al,ipd_error_al,used_by_agis_al,outlier_flag
1457486023639239296,16418332574234133,56890.761211589,27.012483912,-0.46907407,45.931893789,0.3084605,0.052595112,false,1
1457486023639239296,16432165698409711,56891.010811929,26.856607272,-0.46905458,45.112784009,0.10318102,0.1031874,false,1
1457486023639239296,16432165698409711,56891.010935752,26.856535354,-0.46905458,45.065534072,1.4920363,0.07085516,false,1
1457486023639239296,16432165698409711,56891.010982884,26.856508068,-0.46905458,46.266652313,0.41789526,0.057510775,false,1
1457486023639239296,16432165698409711,56891.011039133,26.856475544,-0.46905458,46.095806115,0.49841696,0.0570952,false,1
1457486023639239296,16432165698409711,56891.011104443,26.856437815,-0.46905458,44.385197417,0.3392687,0.06503341,false,1
1457486023639239296,16432165698409711,56891.011151627,26.856410572,-0.46905458,44.868030254,0.3615715,0.0543928,false,1
1457486023639239296,16432165698409711,56891.011207876,26.856378106,-0.46905458,47.203860214,0.9945411,0.057506863,false,1
1457486023639239296,16432165698409711,56891.011264123,26.856345651,-0.46905458,47.066230882,1.0682399,0.05051987,false,1
1457486023639239296,16432165698409711,56891.011320367,26.856313202,-0.46905458,39.934938604,2.7133193,0.042832304,false,1
1457486023639239296,16432165698409711,56891.011376581,26.856280770,-0.46905458,42.414505660,1.4171889,0.0456755,false,1
1457486023639239296,16436258002216640,56891.084875355,26.810361115,-0.46904933,12.020579487,0.15535568,0.15536585,false,1
1457486023639239296,16436258002216640,56891.084933918,26.810319281,-0.46904933,37.430313879,0.9231417,0.04924504,false,1
1457486023639239296,16436258002216640,56891.084990130,26.810279121,-0.46904933,46.593769836,0.35806152,0.061381023,false,1
1457486023639239296,16436258002216640,56891.085046381,26.810238918,-0.46904933,44.899366326,0.5043009,0.05911494,false,1
1457486023639239296,16436258002216640,56891.085102633,26.810198700,-0.46904933,46.799863094,0.37827095,0.056187354,false,1
1457486023639239296,16436258002216640,56891.085158887,26.810158483,-0.46904933,48.502141681,0.3635067,0.049004734,false,1
1457486023639239296,16436258002216640,56891.085215138,26.810118284,-0.46904933,51.151650425,0.47105095,0.054686543,false,1
1457486023639239296,16436258002216640,56891.085271389,26.810078119,-0.46904933,47.071225526,0.49501333,0.05293513,false,1
1457486023639239296,16436258002216640,56891.085327641,26.810038000,-0.46904933,48.056197618,0.5207377,0.050804824,false,1
1457486023639239296,16436258002216640,56891.085383858,26.809997969,-0.46904933,46.260237694,0.79409033,0.05861025,false,1
1457486023639239296,16505424321877112,56892.335713033,25.012587745,-0.456285,36.768538713,0.09364092,0.09364762,false,1
1457486023639239296,16505424321877112,56892.335780663,25.012332873,-0.456285,38.373199534,0.74669397,0.074390985,false,1
1457486023639239296,16505424321877112,56892.335827802,25.012155222,-0.456285,38.749305007,0.2958501,0.059094455,false,1
1457486023639239296,16505424321877112,56892.335884057,25.011943216,-0.456285,37.126465955,0.6973758,0.058545902,false,1
1457486023639239296,16505424321877112,56892.335949374,25.011697065,-0.456285,38.689930547,0.31817457,0.071307845,false,1
1457486023639239296,16505424321877112,56892.335996562,25.011519248,-0.456285,38.677234109,0.28425345,0.05859909,false,1
1457486023639239296,16505424321877112,56892.336052813,25.011307298,-0.456285,39.107379600,0.4693468,0.057732206,false,1
1457486023639239296,16505424321877112,56892.336118130,25.011061216,-0.456285,39.786253163,0.49781525,0.07215729,false,1
1457486023639239296,16505424321877112,56892.336165315,25.010883458,-0.456285,39.238298837,0.5125432,0.05907362,false,1
1457486023639239296,16505424321877112,56892.336221531,25.010671663,-0.456285,36.052831063,0.93619597,0.06176229,false,1
